form,lemma,part_of_speech,id_sen
"""","""",PUNCT,1707.0
заработки,заработок,NOUN,1707.0
руководителей,руководитель,NOUN,1707.0
больших,большой,ADJ,1707.0
компаний,компания,NOUN,1707.0
",",",",PUNCT,1707.0
характерные,характерный,ADJ,1707.0
для,для,ADP,1707.0
Америки,Америка,PROPN,1707.0
",",",",PUNCT,1707.0
послали,послать,VERB,1707.0
бы,бы,AUX,1707.0
немцев,немец,NOUN,1707.0
на,на,ADP,1707.0
баррикады,баррикада,NOUN,1707.0
"""","""",PUNCT,1707.0
.,.,PUNCT,1707.0
Хотя,хотя,SCONJ,1708.0
из,из,ADP,1708.0
развитых,развить,VERB,1708.0
стран,страна,NOUN,1708.0
наибольшая,наибольший,ADJ,1708.0
разница,разница,NOUN,1708.0
в,в,ADP,1708.0
доходах,доход,NOUN,1708.0
населения,население,NOUN,1708.0
отмечается,отмечать,VERB,1708.0
в,в,ADP,1708.0
США,США,PROPN,1708.0
",",",",PUNCT,1708.0
опросы,опрос,NOUN,1708.0
однозначно,однозначно,ADV,1708.0
показывают,показывать,VERB,1708.0
",",",",PUNCT,1708.0
что,что,SCONJ,1708.0
американцы,американец,NOUN,1708.0
гораздо,гораздо,ADV,1708.0
меньше,мало,ADV,1708.0
других,другой,ADJ,1708.0
народов,народ,NOUN,1708.0
беспокоятся,беспокоиться,VERB,1708.0
насчет,насчет,ADP,1708.0
неравенства,неравенство,NOUN,1708.0
.,.,PUNCT,1708.0
Возможно,возможно,ADV,1709.0
",",",",PUNCT,1709.0
дело,дело,NOUN,1709.0
в,в,ADP,1709.0
том,то,PRON,1709.0
",",",",PUNCT,1709.0
что,что,SCONJ,1709.0
они,они,PRON,1709.0
привыкли,привыкнуть,VERB,1709.0
считать,считать,VERB,1709.0
богатство,богатство,NOUN,1709.0
результатом,результат,NOUN,1709.0
инициативы,инициатива,NOUN,1709.0
",",",",PUNCT,1709.0
умения,умение,NOUN,1709.0
",",",",PUNCT,1709.0
труда,труд,NOUN,1709.0
",",",",PUNCT,1709.0
а,а,CCONJ,1709.0
европейцы,европеец,NOUN,1709.0
",",",",PUNCT,1709.0
скорее,скорее,ADV,1709.0
",",",",PUNCT,1709.0
приписывают,приписывать,VERB,1709.0
его,он,PRON,1709.0
счастливому,счастливый,ADJ,1709.0
стечению,стечение,NOUN,1709.0
обстоятельств,обстоятельство,NOUN,1709.0
",",",",PUNCT,1709.0
удаче,удача,NOUN,1709.0
",",",",PUNCT,1709.0
везению,везение,NOUN,1709.0
.,.,PUNCT,1709.0
Американцы,американец,NOUN,1710.0
все,все,PART,1710.0
еще,еще,ADV,1710.0
верят,верить,VERB,1710.0
в,в,ADP,1710.0
историю,история,NOUN,1710.0
о,о,ADP,1710.0
бедном,бедный,ADJ,1710.0
мальчике,мальчик,NOUN,1710.0
из,из,ADP,1710.0
трущоб,трущоба,NOUN,1710.0
",",",",PUNCT,1710.0
который,который,PRON,1710.0
начал,начать,VERB,1710.0
с,с,ADP,1710.0
чистки,чистка,NOUN,1710.0
ботинок,ботинок,NOUN,1710.0
и,и,CCONJ,1710.0
благодаря,благодаря,ADP,1710.0
своей,свой,DET,1710.0
предприимчивости,предприимчивость,NOUN,1710.0
стал,стать,VERB,1710.0
миллиардером,миллиардер,NOUN,1710.0
.,.,PUNCT,1710.0
Ирония,ирония,NOUN,1711.0
в,в,ADP,1711.0
том,то,PRON,1711.0
",",",",PUNCT,1711.0
что,что,SCONJ,1711.0
Ричард,Ричард,PROPN,1711.0
Грассо,Грассо,PROPN,1711.0
действительно,действительно,ADV,1711.0
происходит,происходить,VERB,1711.0
из,из,ADP,1711.0
небогатой,небогатый,ADJ,1711.0
рабочей,рабочий,ADJ,1711.0
семьи,семья,NOUN,1711.0
итальянских,итальянский,ADJ,1711.0
иммигрантов,иммигрант,NOUN,1711.0
и,и,CCONJ,1711.0
самостоятельно,самостоятельно,ADV,1711.0
выбился,выбиться,VERB,1711.0
в,в,ADP,1711.0
люди,человек,NOUN,1711.0
.,.,PUNCT,1711.0
Но,но,CCONJ,1712.0
",",",",PUNCT,1712.0
видимо,видимо,ADV,1712.0
",",",",PUNCT,1712.0
даже,даже,PART,1712.0
для,для,ADP,1712.0
американцев,американец,NOUN,1712.0
есть,быть,VERB,1712.0
предел,предел,NOUN,1712.0
такой,такой,DET,1712.0
веры,вера,NOUN,1712.0
.,.,PUNCT,1712.0
Прекрасно,прекрасный,ADJ,1713.0
",",",",PUNCT,1713.0
молодец,молодец,NOUN,1713.0
",",",",PUNCT,1713.0
выбился,выбиться,VERB,1713.0
в,в,ADP,1713.0
люди,человек,NOUN,1713.0
",",",",PUNCT,1713.0
но,но,CCONJ,1713.0
не,не,PART,1713.0
до,до,ADP,1713.0
такой,такой,DET,1713.0
же,же,PART,1713.0
степени,степень,NOUN,1713.0
",",",",PUNCT,1713.0
господа,господин,NOUN,1713.0
!,!,PUNCT,1713.0
А,а,CCONJ,1714.0
все-таки,все-таки,PART,1714.0
интересно,интересный,ADJ,1714.0
:,:,PUNCT,1714.0
почему,почему,ADV,1714.0
никого,никто,PRON,1714.0
особенно,особенно,ADV,1714.0
не,не,PART,1714.0
волнует,волновать,VERB,1714.0
тот,тот,DET,1714.0
факт,факт,NOUN,1714.0
",",",",PUNCT,1714.0
что,что,SCONJ,1714.0
ловкий,ловкий,ADJ,1714.0
теннисист,теннисист,NOUN,1714.0
иногда,иногда,ADV,1714.0
зарабатывает,зарабатывать,VERB,1714.0
за,за,ADP,1714.0
одно,один,DET,1714.0
состязание,состязание,NOUN,1714.0
больше,много,ADV,1714.0
",",",",PUNCT,1714.0
чем,чем,SCONJ,1714.0
может,мочь,VERB,1714.0
получить,получить,VERB,1714.0
раз,раз,NOUN,1714.0
в,в,ADP,1714.0
жизни,жизнь,NOUN,1714.0
выдающийся,выдающийся,ADJ,1714.0
ученый,ученый,NOUN,1714.0
-,-,PUNCT,1714.0
лауреат,лауреат,NOUN,1714.0
Нобелевской,Нобелевский,PROPN,1714.0
премии,премия,NOUN,1714.0
?,?,PUNCT,1714.0
Может,мочь,VERB,1715.0
быть,быть,VERB,1715.0
",",",",PUNCT,1715.0
потому,потому,ADV,1715.0
",",",",PUNCT,1715.0
что,что,SCONJ,1715.0
борьба,борьба,NOUN,1715.0
спортсмена,спортсмен,NOUN,1715.0
за,за,ADP,1715.0
первенство,первенство,NOUN,1715.0
видна,видный,ADJ,1715.0
всем,все,PRON,1715.0
",",",",PUNCT,1715.0
а,а,CCONJ,1715.0
чем,что,PRON,1715.0
там,там,ADV,1715.0
занимаются,заниматься,VERB,1715.0
ученые,ученый,NOUN,1715.0
в,в,ADP,1715.0
своих,свой,DET,1715.0
лабораториях,лаборатория,NOUN,1715.0
",",",",PUNCT,1715.0
мало,мало,ADV,1715.0
кто,кто,PRON,1715.0
понимает,понимать,VERB,1715.0
.,.,PUNCT,1715.0
Не,не,PART,1716.0
хватает,хватать,VERB,1716.0
зрелищности,зрелищность,NOUN,1716.0
.,.,PUNCT,1716.0
Но,но,CCONJ,1717.0
",",",",PUNCT,1717.0
видимо,видимо,ADV,1717.0
",",",",PUNCT,1717.0
это,это,PRON,1717.0
какой-то,какой-то,DET,1717.0
другой,другой,ADJ,1717.0
раздел,раздел,NOUN,1717.0
психологии,психология,NOUN,1717.0
справедливости,справедливость,NOUN,1717.0
",",",",PUNCT,1717.0
еще,еще,ADV,1717.0
не,не,PART,1717.0
затронутый,затронуть,VERB,1717.0
исследователями,исследователь,NOUN,1717.0
.,.,PUNCT,1717.0
В,в,ADP,1718.0
начале,начало,NOUN,1718.0
декабря,декабрь,NOUN,1718.0
власть,власть,NOUN,1718.0
наглым,наглый,ADJ,1718.0
поведением,поведение,NOUN,1718.0
на,на,ADP,1718.0
выборах,выборы,NOUN,1718.0
сама,сам,ADJ,1718.0
",",",",PUNCT,1718.0
выведя,вывести,VERB,1718.0
нас,мы,PRON,1718.0
из,из,ADP,1718.0
себя,себя,PRON,1718.0
",",",",PUNCT,1718.0
сподобилась,сподобиться,VERB,1718.0
вывести,вывести,VERB,1718.0
нас,мы,PRON,1718.0
на,на,ADP,1718.0
улицу,улица,NOUN,1718.0
.,.,PUNCT,1718.0
И,и,CCONJ,1719.0
мы,мы,PRON,1719.0
разохотились,разохотиться,VERB,1719.0
.,.,PUNCT,1719.0
С,с,ADP,1720.0
тех,тот,DET,1720.0
пор,пора,NOUN,1720.0
регулярно,регулярно,ADV,1720.0
публично,публично,ADV,1720.0
демонстрируем,демонстрировать,VERB,1720.0
Путину,Путин,PROPN,1720.0
",",",",PUNCT,1720.0
как,как,ADV,1720.0
плохо,плохо,ADV,1720.0
мы,мы,PRON,1720.0
относимся,относиться,VERB,1720.0
к,к,ADP,1720.0
нему,он,PRON,1720.0
и,и,CCONJ,1720.0
как,как,ADV,1720.0
хорошо,хорошо,ADV,1720.0
-,-,PUNCT,1720.0
_,_,,1720.0
друг,друг,NOUN,1720.0
к,к,ADP,1720.0
другу,друг,NOUN,1720.0
.,.,PUNCT,1720.0
И,и,CCONJ,1721.0
это,это,PRON,1721.0
здорово,здоровый,ADJ,1721.0
:,:,PUNCT,1721.0
сделан,делать,VERB,1721.0
широкий,широкий,ADJ,1721.0
шаг,шаг,NOUN,1721.0
к,к,ADP,1721.0
свободе,свобода,NOUN,1721.0
и,и,CCONJ,1721.0
гражданскому,гражданский,ADJ,1721.0
обществу,общество,NOUN,1721.0
",",",",PUNCT,1721.0
важный,важный,ADJ,1721.0
и,и,CCONJ,1721.0
отрадный,отрадный,ADJ,1721.0
сам,сам,ADJ,1721.0
по,по,ADP,1721.0
себе,себя,PRON,1721.0
.,.,PUNCT,1721.0
Так,так,ADV,1722.0
что,что,SCONJ,1722.0
-,-,PUNCT,1722.0
спасибо,спасибо,NOUN,1722.0
",",",",PUNCT,1722.0
власть,власть,NOUN,1722.0
",",",",PUNCT,1722.0
спасибо,спасибо,NOUN,1722.0
",",",",PUNCT,1722.0
Путин,Путин,PROPN,1722.0
.,.,PUNCT,1722.0
Вряд,вряд,ADV,1723.0
ли,ли,PART,1723.0
в,в,ADP,1723.0
обозримом,обозримый,ADJ,1723.0
будущем,будущее,NOUN,1723.0
внесистемная,внесистемный,ADJ,1723.0
оппозиция,оппозиция,NOUN,1723.0
потеряет,терять,VERB,1723.0
вкус,вкус,NOUN,1723.0
к,к,ADP,1723.0
таким,такой,DET,1723.0
демонстрациям,демонстрация,NOUN,1723.0
.,.,PUNCT,1723.0
Более,более,ADV,1724.0
того,то,PRON,1724.0
",",",",PUNCT,1724.0
она,она,PRON,1724.0
ведь,ведь,PART,1724.0
еще,еще,ADV,1724.0
и,и,PART,1724.0
креативный,креативный,ADJ,1724.0
класс,класс,NOUN,1724.0
",",",",PUNCT,1724.0
поэтому,поэтому,ADV,1724.0
формы,форма,NOUN,1724.0
протеста,протест,NOUN,1724.0
все,все,PART,1724.0
разнообразнее,разнообразный,ADJ,1724.0
и,и,CCONJ,1724.0
веселее,веселый,ADJ,1724.0
.,.,PUNCT,1724.0
Помитинговали,помитинговать,VERB,1725.0
",",",",PUNCT,1725.0
поездили,поездить,VERB,1725.0
по,по,ADP,1725.0
Садовому,Садовый,PROPN,1725.0
кольцу,кольцо,NOUN,1725.0
в,в,ADP,1725.0
авто,авто,NOUN,1725.0
с,с,ADP,1725.0
белыми,белый,ADJ,1725.0
отметинами,отметина,NOUN,1725.0
",",",",PUNCT,1725.0
пошествовали,пошествовать,VERB,1725.0
.,.,PUNCT,1725.0
Теперь,теперь,ADV,1726.0
решили,решить,VERB,1726.0
еще,еще,ADV,1726.0
поездить,поездить,VERB,1726.0
по,по,ADP,1726.0
Садовому,Садовый,PROPN,1726.0
",",",",PUNCT,1726.0
а,а,CCONJ,1726.0
потом,потом,ADV,1726.0
на,на,ADP,1726.0
нем,он,PRON,1726.0
же,же,PART,1726.0
",",",",PUNCT,1726.0
повязав,повязать,VERB,1726.0
белые,белый,ADJ,1726.0
ленточки,ленточка,NOUN,1726.0
и,и,CCONJ,1726.0
взявшись,браться,VERB,1726.0
за,за,ADP,1726.0
руки,рука,NOUN,1726.0
",",",",PUNCT,1726.0
опоясать,опоясать,VERB,1726.0
решили,решить,VERB,1726.0
центр,центр,NOUN,1726.0
с,с,ADP,1726.0
Кремлем,Кремль,PROPN,1726.0
и,и,CCONJ,1726.0
ненавистной,ненавистный,ADJ,1726.0
властью,власть,NOUN,1726.0
в,в,ADP,1726.0
нем,он,PRON,1726.0
.,.,PUNCT,1726.0
А,а,CCONJ,1727.0
какие,какой,DET,1727.0
остроумные,остроумный,ADJ,1727.0
",",",",PUNCT,1727.0
изобретательные,изобретательный,ADJ,1727.0
плакаты,плакат,NOUN,1727.0
на,на,ADP,1727.0
наших,наш,DET,1727.0
сборищах,сборище,NOUN,1727.0
-,-,PUNCT,1727.0
не,не,PART,1727.0
то,то,PRON,1727.0
что,что,PRON,1727.0
на,на,ADP,1727.0
их,их,DET,1727.0
.,.,PUNCT,1727.0
Кто-то,кто-то,PRON,1728.0
уже,уже,ADV,1728.0
затевает,затевать,VERB,1728.0
их,они,PRON,1728.0
выставку,выставка,NOUN,1728.0
",",",",PUNCT,1728.0
позиционируя,позиционировать,VERB,1728.0
ее,она,PRON,1728.0
как,как,SCONJ,1728.0
художественную,художественный,ADJ,1728.0
.,.,PUNCT,1728.0
А,а,CCONJ,1729.0
там,там,ADV,1729.0
еще,еще,ADV,1729.0
что-нибудь,что-нибудь,PRON,1729.0
придумаем,придумать,VERB,1729.0
и,и,CCONJ,1729.0
организуем,организовывать,VERB,1729.0
…,…,PUNCT,1729.0
Смущает,смущать,VERB,1730.0
только,только,PART,1730.0
",",",",PUNCT,1730.0
что,что,SCONJ,1730.0
нет,нет,VERB,1730.0
иного,иной,ADJ,1730.0
рода,род,NOUN,1730.0
идей,идея,NOUN,1730.0
и,и,CCONJ,1730.0
возможностей,возможность,NOUN,1730.0
канализовать,канализировать,VERB,1730.0
нашу,наш,DET,1730.0
креативную,креативный,ADJ,1730.0
энергию,энергия,NOUN,1730.0
и,и,CCONJ,1730.0
политический,политический,ADJ,1730.0
задор,задор,NOUN,1730.0
.,.,PUNCT,1730.0
Вот,вот,PART,1731.0
и,и,PART,1731.0
остается,оставаться,VERB,1731.0
самим,сам,ADJ,1731.0
себя,себя,PRON,1731.0
развлекать,развлекать,VERB,1731.0
.,.,PUNCT,1731.0
Один,один,NUM,1732.0
мой,мой,DET,1732.0
знакомый,знакомый,NOUN,1732.0
после,после,ADP,1732.0
автопробега,автопробег,NOUN,1732.0
по,по,ADP,1732.0
Садовому,Садовый,PROPN,1732.0
кольцу,кольцо,NOUN,1732.0
заявил,заявить,VERB,1732.0
в,в,ADP,1732.0
"""","""",PUNCT,1732.0
Фейсбуке,Фейсбук,PROPN,1732.0
"""","""",PUNCT,1732.0
",",",",PUNCT,1732.0
что,что,SCONJ,1732.0
так,так,ADV,1732.0
и,и,PART,1732.0
надо,надо,ADV,1732.0
-,-,PUNCT,1732.0
тусоваться,тусоваться,VERB,1732.0
",",",",PUNCT,1732.0
не,не,PART,1732.0
примешивая,примешивать,VERB,1732.0
политику,политика,NOUN,1732.0
.,.,PUNCT,1732.0
Иначе,иначе,ADV,1733.0
говоря,говорить,VERB,1733.0
",",",",PUNCT,1733.0
главное,главное,NOUN,1733.0
-,-,PUNCT,1733.0
не,не,PART,1733.0
пачкаться,пачкаться,VERB,1733.0
:,:,PUNCT,1733.0
ни,ни,PART,1733.0
в,в,ADP,1733.0
коем,кой,DET,1733.0
случае,случай,NOUN,1733.0
не,не,PART,1733.0
конвертировать,конвертировать,VERB,1733.0
чистые,чистый,ADJ,1733.0
гражданские,гражданский,ADJ,1733.0
и,и,CCONJ,1733.0
артистические,артистический,ADJ,1733.0
порывы,порыв,NOUN,1733.0
в,в,ADP,1733.0
заведомо,заведомо,ADV,1733.0
грязные,грязный,ADJ,1733.0
политические,политический,ADJ,1733.0
игры,игра,NOUN,1733.0
.,.,PUNCT,1733.0
С,с,ADP,1734.0
одной,один,NUM,1734.0
стороны,сторона,NOUN,1734.0
